8.389314796;77.09675074;25.3;6.7;7.1;66;0.6;0;222;3.096672949
8.426144684;77.09219098;25.3;7.2;7;59;0.6;0;165;2.919407738
9.116556423;76.66815924;25.8;6;7.6;120;1.3;1.1;212;3.010222379
10.0664575;76.33399416;28.1;5.7;6.9;53;3.1;0.4;574;3.41160581
10.16718102;76.61292753;28.1;6.6;7.1;2007;1.3;0.2;356;3.205516281
10.69259818;76.68386812;27.3;6.5;6.5;43;0.9;0.4;87;2.518196284
10.90482125;75.94079372;28.3;6.7;6.3;54;0.9;0.1;136;3.084221811
10.5456747;76.17904431;29.1;4.3;7.2;113;1.8;0.4;188;3.212208207
12.04648321;75.26540207;28.7;4.6;6.7;12561;1.5;0.6;72;2.472617505
12.64041804;75.0131537;28.5;7.7;6.9;61;1.6;0;88;3.037914055
11.78632713;75.56836636;26.6;5.8;6.5;61;1;0.4;70;2.41280158
10.93286204;75.93438406;31;4.5;6.9;1614;2.1;0.6;131;2.61516335
12.68140558;74.92074318;30.5;6.9;7.2;20950;1.3;0.2;113;3.109558309
25.35919445;91.45170785;19.6;7.7;7.2;50;1.6;2;19;1.723308334
15.61494603;73.90134244;27.9;6.7;6.4;93;1.4;0.1;2147;3.915084714
25.76259056;73.32459038;23.7;5.6;7.9;326;1.1;0.8;4;0.666666667
15.58870681;73.95089189;29.3;7.4;6.8;121;1.7;0.4;11633;4.715231125
15.6299679;73.75583169;30;6;7.5;72;1.6;0.2;4995;4.405430385
15.72555407;73.78547514;29.2;6.9;7;620;1.1;0.1;3500;4.207045371
25.11645501;73.15622088;25.1;5.9;8;401;0.9;0.7;4;1.302296865
15.72362803;73.78838802;27.8;7.1;7.1;176;1.2;0.1;4573;4.310799774
8.572740538;77.02060284;25.1;7.4;7;35;0.1;0;165;2.891985678
18.75682974;82.82429679;22.7;7.3;7.2;103;0.7;1.7;4871;4.584475233
15.35765232;74.12707556;29.1;7.3;7;188;1;0.1;1286;3.857882396
15.41640935;74.05186511;29;7.3;7;247;1.5;0.2;1095;3.75344384
15.22236898;74.14912834;28.7;7;6.9;224;1.2;0.3;3896;4.239653637
25.99552688;73.01085516;23.9;6.2;8.1;592;1;0.7;4;0.861654167
15.5279871;74.14273736;28.7;7.3;6.7;144;1.5;0.1;1940;3.858513082
15.52750119;73.96963083;29.6;6.4;6.7;414;1;0.2;6073;4.400656909
15.50613866;73.84257272;30;6.4;7.6;305;2.2;0.1;3478;4.094941367
15.48717316;73.80862295;30.1;6.3;7.6;77;2.3;0.1;2606;4.023485472
15.56104682;73.86813122;29.5;5.3;6.8;319;1.8;0.3;6458;4.441112096
30.4957775;77.20759035;23.6;7.8;7.8;376;1.3;0.4;9;1.362487614
10.08203625;76.31780173;28.2;6.2;6.9;86;1.3;0.2;372;3.325282656
10.08286708;76.33227118;28;5.7;6.8;2640;1.9;0.5;385;3.189318692
15.26938844;73.95291115;28.3;2.2;6.5;322;4.7;1.2;11210;4.621653305
15.21976936;73.95825392;30.1;5.2;7.1;192;2.6;0.3;5073;4.374545485
15.15689816;73.95263928;29.4;5.4;7.6;39;1.4;0.1;3176;4.212132683
15.1865281;73.9853303;29;6.3;6.4;79;1.6;1.4;7592;4.549527428
15.510921;73.77815697;30.3;5.6;7.5;282;1.8;0.1;3205;4.103726887
15.50672605;73.77897433;30.5;5.5;7.4;275;1.5;0.1;4698;4.358102914
30.83196545;76.9641019;18.1;4.4;7.1;694;41;1.2;92;2.602451641
14.99449254;74.05841932;29.1;7.3;6.7;55;1.4;0.1;2638;3.9889553
15.72624836;73.69618821;30.1;6.5;7.5;415;2;0.1;864;3.528946596
11.8721643;75.35599048;28.8;6.6;7;14487;0.9;0.3;55;2.228833509
15.55282286;73.97430343;29.2;7.2;6.3;100;1.5;0.1;7942;4.576221526
18.34667409;84.11454248;26.5;5.4;7.8;310;0.8;2.4;7;2.247155662
15.34951008;74.002767;29.7;5.8;6.9;64;3.8;0.5;5382;4.347846666
15.36909438;73.96352091;29.5;5.8;7.3;83;1.9;0.4;3428;4.141738634
19.38323551;85.03960308;27.4;6.6;7.8;25034;1.5;0.9;1671;4.01479804
19.38323551;85.03960308;26.8;7.2;8;296;1.5;0.7;1468;4.02493682
25.5071946;90.59257489;23.7;7.6;7.3;115;2.1;3.7;301;3.01479804
24.62924065;90.38881793;27.3;6.7;8;138;5;0.3;14;1.681464706
24.70088221;90.36959054;27.6;6.6;8.1;161;4.6;0.3;16;1.666666667
24.575337;90.39455331;27.1;6.8;7.9;5390;4.9;0.8;15;1.602451641
8.626242286;78.06792901;29;6.6;7.2;1300;2.7;0.2;21;1.968963532
8.709806425;77.37852255;22.8;6.8;6.6;63;2.9;0.1;11;1.723308334
8.701176935;77.56637319;24.5;6.6;6.4;101;2.5;0.2;13;1.785850668
8.62837616;78.02010001;29;6.7;7;461;2.5;0.1;17;1.890808447
8.688015484;77.45685208;23;6.6;6.2;69;2.5;0.1;11;1.749309171
8.713596494;77.8358495;29;6.7;6.9;226;2.2;0.2;12;1.749309171
8.771590641;77.41734984;23.8;6.7;6.3;72;2.7;0.2;9;1.666666667
8.694437476;77.46088829;22.8;6.7;6.4;61;4.6;0.1;10;1.695820947
8.721676256;77.70743501;25.7;6.6;6.7;170;2.5;0.2;10;1.695820947
8.686424326;77.66855371;29;6.8;6.9;241;2.5;0.1;14;1.861654167
8.755861891;77.73782676;25.5;6.6;6.5;136;2.5;0.2;13;1.830617699
8.772774119;77.75747541;25.7;6.5;6.6;159;2.4;0.2;11;1.785850668
19.48507365;73.08341673;27.8;6.7;7.8;81;4.9;0.3;14;1.709761006
23.7118432;92.66418402;24.4;7.2;7.3;275;1.5;0.1;4;2.02915428
23.74321441;92.63691132;24.5;7.1;7.3;269;1.4;0.1;0;2.281830017
23.62935236;92.78814096;23.5;6.8;7.1;201;1.4;0.2;0;2.142088252
23.8371749;92.81028528;23.6;6.9;7.1;186;1.6;0.1;0;1.619326998
30.52743563;76.49324694;25;5;7.6;975;16.3;6.1;11167;4.801070597
30.47165507;75.27712174;23.3;5.3;7.2;970;13.3;5.9;3167;4.266764419
17.61655121;80.68098965;18.9;7.1;7.8;516;0.7;0.5;2;3.424598533
29.69934056;75.23942297;20;4.8;7.4;854;17;4.7;20500;5.071237266
19.17940852;73.24568854;28.1;6.3;7.6;186;4.6;0.6;13;1.65139877
18.79398858;73.37845627;28;5.9;7.7;194;5.5;0.6;22;1.890808447
18.77445789;73.61561096;28.6;6.6;7.6;207;4.7;0.7;12;1.65139877
25.44896798;91.76584845;18.9;7.4;7.1;57;1.5;2.9;13;1.773976032
25.47759846;91.88530132;18.2;6.2;7;81;2.4;5.1;36;2.101260249
25.18052812;91.63588086;25.1;7.5;7.4;144;1.7;3.5;26;1.960881016
25.46476541;91.82709607;18.8;7.2;7.1;66;1.9;3.4;28;1.992426641
25.57470634;92.02571148;20.2;7.3;7.2;65;1.9;3.3;24;1.861654167
25.21226194;92.0019532;18.8;7.1;7.1;63;1.9;5.6;22;1.861654167
25.58934572;92.04947854;20;7.3;7.3;65;2;3;25;1.918295834
25.55212526;91.92103336;18.5;1.5;6.9;345;33.9;16.9;23232;5.021286163
25.57941724;91.98443802;18.5;0.9;7.2;506;61.1;19.6;64250;5.566076625
25.58745917;91.93225467;18.3;1;7.2;376;57.2;20.3;48665;5.450140425
25.57897119;91.89337442;18.8;3.9;7.1;233;17;10.5;13174;4.813255322
25.1903695;92.01873197;22.1;7.7;7.2;62;1.6;3;27;1.960881016
25.4726155;91.9105405;18.2;7.2;7;66;1.9;3.7;28;1.968963532
25.56608571;91.89203127;18.7;1.2;7.1;380;45.7;15.6;51583;5.507215481
25.56110334;91.89339945;17.6;7.3;6.9;61;2.2;2;25;1.900146573
25.57135806;91.86847816;18.7;3.2;7.1;258;23.5;10.3;31833;5.24096252
26.04223359;91.8679792;23.1;7.2;7.2;124;6.9;4.5;348;3.036174819
25.78542633;91.78904984;22.6;7.2;7.1;65;2.1;2.4;56;2.302296865
19.72117307;73.47085407;26.9;6.8;7.7;85;5;0.4;15;1.695820947
8.726937162;76.89840139;25.3;6.9;7.5;54;0.6;0;319;3.557769692
19.63786304;83.48510736;25.3;7.5;7.9;194;1;1;2906;4.354408844
19.0943613;83.81299576;27.1;7.4;7.9;170;0.8;0.9;4948;4.676112591
17.51836367;73.5725134;23;7;7.4;178;2.7;0.9;12;1.773976032
17.52612097;73.53770937;23;7.2;7.2;180;2.7;1;21;2.043094339
17.53781089;73.52675391;23;7.1;7.4;176;2.7;0.9;9;1.635630199
11.65931285;78.12733443;24.3;0.9;7.6;2039;104.5;0.9;272521616;9.643001529
25.63896012;91.07463953;20;7.5;7.3;64;1.9;3.3;21;1.797439141
25.30820761;91.084892;19.9;7.6;7.3;65;1.9;3.8;21;1.808754918
15.49960764;73.95378672;29.8;5.7;7.2;189;2;0.2;4953;4.34487568
15.28380535;74.07022891;29.5;6.3;6.9;179;1.7;0.1;3243;4.126639939
